0,1,2,3,4,5,6,7,8,9
1.0,1.0,8.8,1.0,3.0,2.0,88.0,4.7,75.0,84.0
0.0,1.0,8.6,1.0,1.0,0.0,69.0,4.7,58.0,72.0
1.0,1.0,8.4,0.0,2.0,3.0,84.0,4.4,55.0,82.0
0.0,0.0,7.3,0.0,1.0,0.0,72.0,4.0,55.0,72.0
0.0,0.0,7.5,0.0,1.0,0.0,68.0,3.6,59.0,63.0
1.0,0.0,8.4,1.0,1.0,1.0,84.0,4.2,73.0,74.0
1.0,0.0,8.1,1.0,2.0,1.0,75.0,4.2,76.0,69.0
1.0,1.0,8.3,0.0,2.0,2.0,83.0,4.3,70.0,83.0
0.0,1.0,6.9,1.0,1.0,1.0,67.0,3.9,62.0,66.0
0.0,1.0,8.1,0.0,2.0,1.0,75.0,4.1,55.0,69.0
0.0,1.0,7.5,0.0,1.0,0.0,66.0,3.7,61.0,66.0
0.0,1.0,7.4,0.0,1.0,0.0,61.0,3.7,57.0,63.0
1.0,1.0,7.8,1.0,3.0,3.0,84.0,3.9,64.0,72.0
1.0,1.0,8.2,2.0,2.0,0.0,88.0,4.1,63.0,77.0
0.0,1.0,6.5,1.0,1.0,0.0,81.0,4.2,67.0,65.0
0.0,0.0,7.8,0.0,2.0,0.0,83.0,4.8,62.0,68.0
1.0,1.0,8.3,0.0,2.0,1.0,80.0,3.9,57.0,69.0
0.0,1.0,7.4,1.0,2.0,2.0,78.0,4.5,55.0,75.0
0.0,1.0,7.5,1.0,2.0,1.0,67.0,3.8,55.0,68.0
0.0,1.0,6.5,1.0,1.0,1.0,64.0,4.1,59.0,76.0
0.0,1.0,6.6,1.0,2.0,0.0,77.0,4.1,72.0,69.0
1.0,1.0,7.7,1.0,2.0,0.0,81.0,3.9,75.0,77.0
1.0,1.0,8.3,2.0,3.0,2.0,90.0,4.8,77.0,83.0
0.0,0.0,6.7,1.0,1.0,0.0,67.0,4.2,58.0,66.0
1.0,1.0,8.2,2.0,3.0,2.0,90.0,4.8,83.0,87.0
1.0,0.0,7.6,1.0,1.0,1.0,74.0,4.4,55.0,83.0
1.0,1.0,8.8,2.0,3.0,2.0,84.0,4.8,78.0,81.0
1.0,1.0,6.9,1.0,3.0,0.0,90.0,3.8,80.0,78.0
1.0,1.0,8.6,0.0,1.0,1.0,88.0,4.2,81.0,67.0
0.0,1.0,8.4,1.0,3.0,0.0,78.0,3.7,73.0,85.0
1.0,1.0,6.5,1.0,1.0,0.0,76.0,4.5,55.0,65.0
1.0,1.0,6.8,1.0,2.0,0.0,71.0,4.3,60.0,59.0
1.0,1.0,8.1,0.0,3.0,2.0,73.0,4.2,88.0,87.0
0.0,1.0,8.2,1.0,1.0,1.0,81.0,4.8,60.0,60.0
1.0,1.0,7.4,1.0,2.0,1.0,68.0,4.2,72.0,66.0
1.0,1.0,6.5,1.0,2.0,0.0,86.0,4.4,66.0,69.0
1.0,1.0,7.5,1.0,3.0,3.0,89.0,4.4,85.0,85.0
0.0,1.0,8.4,1.0,2.0,0.0,81.0,4.1,81.0,71.0
1.0,1.0,8.0,2.0,3.0,2.0,90.0,4.8,77.0,83.0
1.0,1.0,8.1,1.0,3.0,0.0,88.0,4.5,78.0,83.0
1.0,0.0,8.2,1.0,1.0,2.0,87.0,4.3,69.0,86.0
0.0,1.0,7.5,1.0,1.0,1.0,61.0,4.4,55.0,71.0
0.0,0.0,6.5,1.0,1.0,0.0,77.0,4.1,59.0,57.0
0.0,0.0,6.5,1.0,1.0,0.0,71.0,3.6,55.0,65.0
1.0,0.0,7.9,0.0,3.0,0.0,90.0,4.4,75.0,86.0
0.0,0.0,7.8,1.0,1.0,0.0,61.0,4.1,57.0,67.0
0.0,1.0,7.3,2.0,3.0,0.0,90.0,4.4,55.0,85.0
1.0,1.0,7.6,1.0,2.0,1.0,81.0,4.8,80.0,79.0
1.0,1.0,8.1,2.0,3.0,2.0,90.0,4.8,79.0,83.0
0.0,0.0,6.9,1.0,1.0,0.0,77.0,3.4,60.0,65.0
1.0,1.0,8.4,0.0,3.0,2.0,90.0,4.8,88.0,84.0
0.0,1.0,6.7,1.0,1.0,0.0,70.0,3.9,56.0,67.0
1.0,0.0,7.8,1.0,3.0,1.0,80.0,4.8,61.0,81.0
1.0,1.0,8.2,0.0,3.0,2.0,84.0,4.0,80.0,86.0
1.0,1.0,8.3,2.0,3.0,0.0,82.0,4.6,80.0,67.0
1.0,1.0,8.1,1.0,3.0,0.0,80.0,4.7,79.0,84.0
1.0,1.0,6.6,1.0,1.0,0.0,71.0,4.5,64.0,70.0
1.0,1.0,6.5,1.0,3.0,0.0,86.0,4.3,76.0,87.0
1.0,1.0,7.7,1.0,2.0,2.0,79.0,4.8,82.0,82.0
1.0,1.0,8.2,2.0,1.0,0.0,82.0,4.6,74.0,82.0
1.0,1.0,7.6,2.0,2.0,0.0,73.0,4.4,83.0,87.0
1.0,1.0,7.6,1.0,2.0,0.0,89.0,4.5,71.0,82.0
1.0,1.0,8.2,2.0,3.0,2.0,90.0,4.8,77.0,85.0
0.0,0.0,6.5,0.0,2.0,0.0,87.0,3.3,60.0,67.0
1.0,0.0,7.4,1.0,1.0,1.0,68.0,4.3,60.0,69.0
1.0,1.0,7.7,2.0,3.0,0.0,81.0,4.8,81.0,83.0
0.0,0.0,8.0,1.0,1.0,0.0,83.0,4.7,55.0,66.0
0.0,0.0,7.5,2.0,1.0,0.0,74.0,4.6,55.0,63.0
0.0,1.0,7.7,1.0,2.0,0.0,90.0,4.8,64.0,69.0
1.0,1.0,7.9,2.0,3.0,1.0,89.0,4.8,90.0,86.0
1.0,1.0,8.4,2.0,3.0,2.0,83.0,4.5,74.0,86.0
1.0,1.0,7.6,1.0,3.0,2.0,84.0,4.6,78.0,79.0
1.0,1.0,6.9,1.0,2.0,1.0,68.0,4.5,56.0,65.0
1.0,1.0,8.6,2.0,1.0,2.0,69.0,3.8,74.0,81.0
0.0,0.0,7.9,1.0,3.0,2.0,66.0,4.1,55.0,58.0
0.0,0.0,7.1,1.0,2.0,0.0,80.0,3.5,55.0,66.0
1.0,1.0,8.2,2.0,2.0,2.0,88.0,4.2,80.0,86.0
0.0,1.0,7.9,1.0,2.0,0.0,90.0,4.8,75.0,85.0
1.0,0.0,6.6,1.0,2.0,0.0,73.0,4.3,58.0,66.0
1.0,1.0,7.6,1.0,1.0,0.0,77.0,4.2,68.0,86.0
1.0,1.0,8.7,1.0,3.0,3.0,89.0,4.8,74.0,83.0
1.0,1.0,8.1,2.0,3.0,2.0,90.0,4.8,75.0,88.0
1.0,1.0,8.1,2.0,3.0,2.0,86.0,4.5,80.0,86.0
0.0,0.0,7.9,0.0,2.0,1.0,87.0,4.4,71.0,70.0
1.0,1.0,8.6,0.0,3.0,2.0,75.0,4.0,78.0,84.0
0.0,1.0,6.8,1.0,1.0,1.0,60.0,3.6,55.0,68.0
0.0,1.0,8.3,1.0,1.0,1.0,77.0,3.6,55.0,67.0
1.0,1.0,8.6,2.0,3.0,2.0,90.0,4.7,84.0,87.0
0.0,1.0,7.6,1.0,3.0,0.0,80.0,4.6,60.0,73.0
1.0,1.0,8.4,2.0,3.0,2.0,90.0,4.8,76.0,86.0
0.0,1.0,7.5,0.0,1.0,2.0,73.0,3.9,55.0,67.0
1.0,1.0,8.6,2.0,3.0,3.0,78.0,4.7,75.0,83.0
0.0,0.0,7.4,1.0,1.0,0.0,60.0,3.7,63.0,64.0
1.0,1.0,8.0,1.0,3.0,0.0,77.0,4.7,60.0,85.0
1.0,1.0,8.0,2.0,3.0,2.0,90.0,4.8,77.0,87.0
1.0,0.0,6.7,0.0,1.0,2.0,69.0,4.4,81.0,59.0
1.0,1.0,7.5,1.0,1.0,1.0,68.0,4.6,59.0,65.0
0.0,1.0,6.7,1.0,2.0,2.0,76.0,3.8,61.0,61.0
0.0,1.0,7.7,1.0,1.0,1.0,73.0,3.7,58.0,64.0
0.0,1.0,7.5,0.0,1.0,1.0,78.0,3.5,55.0,78.0
0.0,1.0,7.6,1.0,1.0,0.0,71.0,4.1,60.0,69.0
1.0,0.0,8.5,1.0,3.0,0.0,86.0,4.5,79.0,78.0
0.0,0.0,6.5,1.0,1.0,0.0,79.0,4.0,55.0,70.0
0.0,1.0,7.4,1.0,1.0,0.0,80.0,4.8,64.0,73.0
0.0,1.0,7.4,0.0,2.0,0.0,75.0,3.5,55.0,71.0
1.0,1.0,8.5,1.0,3.0,1.0,84.0,4.3,55.0,66.0
0.0,1.0,7.7,1.0,1.0,0.0,71.0,3.5,59.0,64.0
1.0,0.0,8.0,1.0,3.0,2.0,87.0,4.6,83.0,82.0
1.0,1.0,8.3,1.0,3.0,2.0,81.0,4.7,76.0,86.0
1.0,1.0,8.2,2.0,2.0,2.0,90.0,4.3,73.0,80.0
0.0,1.0,7.4,1.0,2.0,1.0,71.0,4.7,74.0,63.0
0.0,1.0,6.9,1.0,3.0,2.0,65.0,4.0,79.0,60.0
1.0,0.0,8.4,1.0,1.0,0.0,78.0,4.8,71.0,81.0
1.0,1.0,8.3,2.0,2.0,2.0,89.0,4.0,78.0,85.0
0.0,1.0,7.3,1.0,2.0,0.0,72.0,4.3,56.0,66.0
1.0,0.0,7.8,0.0,1.0,0.0,71.0,3.8,62.0,69.0
1.0,0.0,7.5,1.0,1.0,2.0,69.0,4.3,77.0,82.0
1.0,1.0,8.0,1.0,3.0,0.0,79.0,4.8,77.0,74.0
1.0,1.0,8.5,2.0,3.0,2.0,90.0,4.8,79.0,86.0
1.0,1.0,8.3,1.0,2.0,1.0,81.0,4.6,68.0,66.0
1.0,1.0,8.4,0.0,2.0,0.0,81.0,4.4,61.0,68.0
1.0,1.0,8.4,2.0,3.0,2.0,84.0,4.2,81.0,84.0
0.0,0.0,8.5,0.0,2.0,0.0,79.0,4.5,72.0,74.0
0.0,1.0,6.6,1.0,1.0,0.0,71.0,4.1,67.0,64.0
1.0,1.0,8.1,2.0,3.0,0.0,86.0,4.3,73.0,81.0
0.0,0.0,6.8,1.0,1.0,0.0,66.0,3.5,56.0,72.0
0.0,0.0,7.6,2.0,2.0,0.0,84.0,4.3,64.0,65.0
1.0,1.0,8.7,0.0,3.0,1.0,71.0,4.5,73.0,76.0
0.0,0.0,8.2,0.0,3.0,2.0,81.0,4.7,82.0,68.0
1.0,1.0,7.3,1.0,1.0,2.0,75.0,3.8,55.0,69.0
1.0,1.0,8.0,2.0,3.0,0.0,84.0,4.6,76.0,83.0
1.0,1.0,7.6,1.0,3.0,1.0,77.0,4.6,57.0,69.0
1.0,1.0,7.7,0.0,3.0,1.0,85.0,4.3,77.0,65.0
0.0,0.0,7.5,1.0,1.0,0.0,76.0,4.0,68.0,65.0
0.0,1.0,7.3,1.0,1.0,0.0,76.0,4.4,62.0,70.0
0.0,0.0,6.7,1.0,1.0,1.0,76.0,4.6,65.0,69.0
1.0,1.0,6.7,1.0,2.0,2.0,78.0,4.4,72.0,64.0
1.0,1.0,8.4,1.0,3.0,2.0,90.0,4.8,83.0,84.0
1.0,1.0,8.8,2.0,3.0,2.0,86.0,4.7,73.0,88.0
0.0,0.0,6.5,1.0,1.0,1.0,85.0,3.9,79.0,63.0
1.0,1.0,7.7,2.0,3.0,0.0,77.0,4.6,70.0,69.0
1.0,1.0,8.5,2.0,2.0,0.0,85.0,4.5,71.0,78.0
1.0,0.0,8.0,1.0,2.0,0.0,68.0,4.5,62.0,65.0
1.0,1.0,8.2,1.0,3.0,2.0,90.0,4.7,76.0,86.0
1.0,1.0,8.1,0.0,3.0,2.0,88.0,4.8,75.0,81.0
1.0,0.0,8.4,1.0,2.0,1.0,73.0,4.0,81.0,63.0
1.0,1.0,8.3,1.0,3.0,1.0,67.0,3.7,66.0,68.0
1.0,1.0,7.4,1.0,1.0,0.0,71.0,4.3,55.0,66.0
1.0,1.0,8.5,1.0,1.0,2.0,77.0,4.3,80.0,81.0
0.0,1.0,7.8,1.0,2.0,1.0,74.0,4.2,66.0,70.0
1.0,1.0,8.2,1.0,3.0,0.0,84.0,4.5,70.0,74.0
1.0,1.0,7.0,1.0,1.0,2.0,74.0,4.5,78.0,86.0
1.0,1.0,8.4,0.0,1.0,2.0,79.0,3.9,80.0,80.0
0.0,1.0,8.0,1.0,1.0,2.0,75.0,3.7,72.0,65.0
0.0,1.0,7.5,1.0,1.0,1.0,69.0,3.6,55.0,71.0
1.0,1.0,8.2,2.0,3.0,2.0,90.0,4.6,83.0,83.0
0.0,0.0,7.7,0.0,1.0,0.0,71.0,3.5,56.0,65.0
1.0,1.0,8.6,0.0,2.0,2.0,81.0,4.4,82.0,83.0
1.0,1.0,8.2,1.0,3.0,0.0,89.0,4.8,80.0,88.0
1.0,1.0,8.6,2.0,3.0,2.0,87.0,4.8,81.0,88.0
1.0,1.0,7.5,2.0,2.0,0.0,72.0,4.5,72.0,70.0
0.0,0.0,7.2,1.0,1.0,1.0,79.0,4.3,55.0,75.0
1.0,1.0,8.4,0.0,0.0,2.0,90.0,4.8,81.0,84.0
1.0,1.0,8.3,2.0,3.0,2.0,88.0,4.8,68.0,82.0
0.0,0.0,6.8,0.0,1.0,0.0,71.0,3.3,57.0,59.0
1.0,1.0,7.9,1.0,3.0,0.0,84.0,4.7,70.0,85.0
1.0,1.0,8.1,1.0,3.0,2.0,90.0,4.7,85.0,83.0
0.0,0.0,6.5,0.0,1.0,1.0,64.0,4.1,63.0,69.0
1.0,0.0,7.7,1.0,3.0,0.0,78.0,4.4,55.0,62.0
1.0,1.0,8.4,1.0,2.0,0.0,85.0,4.4,79.0,86.0
1.0,1.0,8.1,1.0,3.0,0.0,88.0,4.0,76.0,66.0
0.0,1.0,7.4,1.0,1.0,1.0,71.0,4.3,55.0,73.0
0.0,1.0,7.4,1.0,2.0,0.0,80.0,4.6,76.0,71.0
1.0,1.0,8.6,2.0,3.0,2.0,90.0,4.8,81.0,81.0
0.0,1.0,7.6,1.0,1.0,0.0,79.0,4.8,69.0,71.0
0.0,0.0,7.3,1.0,1.0,0.0,75.0,4.4,55.0,67.0
0.0,0.0,7.5,0.0,2.0,0.0,79.0,3.7,78.0,85.0
1.0,0.0,7.7,0.0,3.0,1.0,84.0,4.2,67.0,85.0
1.0,1.0,7.6,1.0,1.0,1.0,74.0,4.6,72.0,84.0
1.0,1.0,8.3,0.0,3.0,0.0,88.0,4.7,73.0,74.0
1.0,1.0,6.6,1.0,2.0,0.0,70.0,4.1,55.0,62.0
1.0,1.0,7.6,1.0,3.0,2.0,89.0,4.8,83.0,72.0
0.0,1.0,7.8,2.0,3.0,2.0,86.0,4.8,85.0,84.0
1.0,1.0,7.7,1.0,3.0,2.0,90.0,4.4,69.0,86.0
1.0,0.0,7.9,1.0,3.0,1.0,76.0,3.8,68.0,65.0
0.0,1.0,7.6,1.0,2.0,1.0,65.0,4.2,62.0,62.0
0.0,1.0,7.6,1.0,2.0,0.0,86.0,4.8,68.0,65.0
1.0,1.0,8.1,0.0,3.0,1.0,80.0,4.6,80.0,81.0
1.0,1.0,7.6,1.0,2.0,1.0,79.0,4.8,77.0,85.0
0.0,0.0,7.7,1.0,2.0,1.0,61.0,4.0,55.0,66.0
1.0,1.0,8.0,2.0,3.0,0.0,89.0,4.5,76.0,84.0
0.0,1.0,7.7,1.0,2.0,0.0,78.0,3.8,61.0,70.0
0.0,1.0,7.6,0.0,1.0,1.0,61.0,3.4,55.0,72.0
1.0,1.0,7.7,1.0,1.0,2.0,72.0,3.7,75.0,73.0
1.0,1.0,8.1,2.0,3.0,2.0,90.0,4.7,75.0,86.0
0.0,1.0,7.9,1.0,1.0,0.0,71.0,4.4,79.0,71.0
0.0,1.0,6.5,1.0,2.0,1.0,64.0,3.7,55.0,69.0
1.0,1.0,8.1,2.0,3.0,2.0,90.0,4.8,82.0,81.0
0.0,0.0,6.6,2.0,2.0,0.0,73.0,4.1,59.0,68.0
1.0,1.0,8.1,2.0,3.0,2.0,88.0,4.5,79.0,87.0
0.0,0.0,7.4,1.0,2.0,0.0,69.0,3.8,55.0,64.0
1.0,1.0,6.5,1.0,1.0,0.0,71.0,4.2,55.0,75.0
1.0,1.0,7.9,1.0,3.0,1.0,77.0,4.1,78.0,69.0
1.0,1.0,8.1,1.0,3.0,0.0,78.0,4.0,66.0,82.0
1.0,1.0,8.4,2.0,3.0,2.0,89.0,4.6,87.0,84.0
1.0,1.0,7.8,1.0,1.0,0.0,77.0,4.0,83.0,66.0
1.0,0.0,8.4,0.0,3.0,2.0,81.0,4.8,77.0,84.0
1.0,1.0,8.7,1.0,2.0,0.0,80.0,4.5,55.0,64.0
0.0,1.0,7.4,1.0,3.0,1.0,81.0,4.4,70.0,67.0
0.0,1.0,7.5,1.0,2.0,1.0,81.0,4.2,61.0,68.0
1.0,1.0,8.2,2.0,3.0,0.0,88.0,4.0,75.0,75.0
1.0,0.0,8.4,2.0,3.0,2.0,87.0,4.8,87.0,87.0
1.0,1.0,8.7,2.0,3.0,2.0,83.0,4.0,77.0,83.0
1.0,1.0,7.7,1.0,2.0,0.0,88.0,4.1,55.0,64.0
1.0,1.0,7.6,1.0,2.0,0.0,81.0,4.7,74.0,85.0
0.0,1.0,8.5,2.0,3.0,2.0,90.0,4.8,90.0,83.0
1.0,0.0,7.9,2.0,2.0,2.0,90.0,4.8,83.0,82.0
1.0,1.0,6.6,1.0,1.0,1.0,80.0,3.9,84.0,81.0
1.0,1.0,7.8,2.0,3.0,2.0,85.0,4.6,74.0,87.0
1.0,1.0,8.1,2.0,3.0,0.0,77.0,4.8,80.0,71.0
0.0,0.0,7.2,1.0,2.0,1.0,74.0,3.7,55.0,72.0
0.0,1.0,6.5,1.0,3.0,3.0,84.0,4.5,76.0,72.0
0.0,1.0,8.2,2.0,2.0,1.0,74.0,4.2,76.0,69.0
1.0,1.0,8.0,1.0,3.0,2.0,90.0,4.8,80.0,84.0
1.0,0.0,7.7,1.0,3.0,0.0,85.0,4.8,68.0,87.0
1.0,1.0,8.2,1.0,3.0,0.0,87.0,3.7,74.0,88.0
1.0,1.0,8.5,2.0,3.0,2.0,90.0,4.8,85.0,87.0
0.0,0.0,7.4,1.0,1.0,0.0,62.0,4.1,75.0,66.0
1.0,1.0,6.8,1.0,2.0,1.0,71.0,4.7,55.0,58.0
1.0,1.0,8.1,1.0,3.0,2.0,90.0,4.8,83.0,88.0
0.0,1.0,7.4,1.0,2.0,0.0,82.0,4.3,60.0,66.0
1.0,1.0,7.5,1.0,3.0,0.0,90.0,4.3,78.0,83.0
0.0,1.0,6.5,1.0,1.0,0.0,77.0,4.2,55.0,74.0
1.0,1.0,6.6,1.0,1.0,2.0,76.0,4.0,71.0,85.0
0.0,0.0,7.8,1.0,1.0,1.0,65.0,3.7,55.0,64.0
1.0,1.0,7.9,1.0,3.0,2.0,82.0,4.4,70.0,86.0
1.0,1.0,6.8,1.0,1.0,1.0,80.0,4.3,55.0,66.0
0.0,0.0,7.6,1.0,2.0,2.0,75.0,4.6,61.0,64.0
1.0,1.0,8.7,2.0,3.0,2.0,85.0,4.4,81.0,84.0
1.0,1.0,8.6,1.0,3.0,2.0,90.0,4.8,70.0,88.0
0.0,0.0,7.6,0.0,1.0,1.0,73.0,3.3,56.0,62.0
1.0,1.0,7.9,0.0,3.0,2.0,88.0,4.6,70.0,80.0
0.0,0.0,8.2,1.0,1.0,1.0,76.0,4.1,58.0,80.0
0.0,0.0,7.2,1.0,1.0,1.0,68.0,3.4,55.0,63.0
1.0,0.0,8.3,2.0,3.0,2.0,68.0,3.9,77.0,84.0
1.0,1.0,7.6,1.0,2.0,2.0,82.0,4.8,64.0,80.0
1.0,1.0,8.6,2.0,3.0,2.0,90.0,4.8,84.0,79.0
1.0,1.0,8.1,0.0,1.0,0.0,83.0,4.3,68.0,71.0
1.0,0.0,7.6,1.0,1.0,0.0,63.0,4.3,59.0,60.0
1.0,1.0,8.4,1.0,1.0,0.0,78.0,4.3,55.0,69.0
1.0,1.0,7.8,2.0,3.0,2.0,85.0,4.7,87.0,85.0
1.0,1.0,8.6,2.0,3.0,2.0,90.0,4.8,71.0,88.0
0.0,0.0,7.6,1.0,2.0,0.0,79.0,4.2,55.0,84.0
1.0,1.0,8.4,2.0,3.0,2.0,85.0,4.7,87.0,85.0
0.0,1.0,7.4,0.0,2.0,0.0,73.0,3.7,55.0,71.0
0.0,1.0,7.4,2.0,2.0,0.0,68.0,3.8,55.0,66.0
1.0,0.0,7.1,2.0,1.0,3.0,71.0,4.8,72.0,71.0
0.0,0.0,8.1,1.0,1.0,0.0,69.0,4.8,63.0,70.0
0.0,1.0,7.8,1.0,3.0,0.0,89.0,4.0,72.0,84.0
1.0,1.0,6.6,1.0,1.0,0.0,81.0,4.4,74.0,75.0
0.0,1.0,6.7,1.0,2.0,0.0,89.0,4.7,55.0,82.0
1.0,1.0,8.5,2.0,3.0,0.0,85.0,4.7,73.0,85.0
0.0,0.0,6.5,0.0,3.0,1.0,75.0,4.3,69.0,62.0
0.0,1.0,8.2,1.0,2.0,1.0,71.0,3.7,78.0,72.0
0.0,1.0,7.0,1.0,2.0,0.0,67.0,3.5,55.0,63.0
1.0,0.0,7.4,0.0,1.0,0.0,72.0,3.7,68.0,74.0
1.0,1.0,7.8,1.0,2.0,2.0,90.0,4.3,75.0,64.0
1.0,1.0,6.7,1.0,1.0,0.0,75.0,3.1,55.0,67.0
1.0,1.0,7.6,1.0,3.0,0.0,87.0,4.4,80.0,88.0
1.0,1.0,8.7,0.0,2.0,2.0,84.0,4.5,83.0,84.0
1.0,0.0,8.3,2.0,3.0,0.0,82.0,3.5,82.0,80.0
0.0,1.0,7.2,1.0,2.0,1.0,77.0,4.1,55.0,64.0
1.0,0.0,7.7,1.0,3.0,0.0,76.0,4.5,69.0,64.0
0.0,0.0,6.5,1.0,1.0,1.0,62.0,4.0,55.0,60.0
0.0,0.0,7.4,1.0,2.0,0.0,69.0,3.6,69.0,68.0
1.0,1.0,8.0,0.0,3.0,1.0,90.0,4.8,74.0,88.0
1.0,1.0,8.5,2.0,2.0,2.0,81.0,4.8,79.0,88.0
1.0,1.0,7.6,1.0,3.0,2.0,88.0,4.5,75.0,84.0
0.0,0.0,8.2,0.0,1.0,0.0,88.0,4.0,76.0,60.0
1.0,0.0,7.2,1.0,1.0,0.0,66.0,3.9,61.0,67.0
1.0,1.0,7.9,2.0,1.0,0.0,81.0,3.7,79.0,66.0
1.0,1.0,7.6,1.0,3.0,1.0,73.0,4.3,77.0,72.0
0.0,1.0,7.5,1.0,3.0,0.0,78.0,3.6,72.0,84.0
1.0,1.0,8.4,1.0,3.0,0.0,82.0,4.3,74.0,68.0
0.0,1.0,7.7,1.0,1.0,0.0,78.0,4.4,82.0,81.0
0.0,1.0,6.5,0.0,2.0,2.0,88.0,4.6,71.0,72.0
1.0,1.0,6.8,1.0,2.0,0.0,78.0,4.3,75.0,71.0
1.0,1.0,8.0,1.0,3.0,2.0,79.0,4.6,68.0,87.0
1.0,1.0,6.6,0.0,3.0,0.0,87.0,4.6,77.0,77.0
1.0,1.0,7.5,1.0,2.0,1.0,72.0,4.5,78.0,81.0
1.0,1.0,8.2,2.0,2.0,2.0,80.0,4.5,80.0,85.0
0.0,1.0,7.5,1.0,2.0,1.0,72.0,4.4,58.0,68.0
1.0,1.0,8.2,2.0,3.0,2.0,90.0,4.8,83.0,87.0
0.0,1.0,6.6,2.0,2.0,1.0,61.0,3.5,55.0,69.0
0.0,1.0,7.4,1.0,2.0,1.0,68.0,4.2,57.0,64.0
0.0,0.0,8.3,2.0,3.0,0.0,80.0,4.2,87.0,68.0
1.0,1.0,8.1,2.0,3.0,2.0,89.0,4.8,87.0,87.0
1.0,1.0,8.2,2.0,3.0,2.0,88.0,4.8,67.0,86.0
1.0,1.0,6.5,1.0,1.0,0.0,79.0,4.0,79.0,74.0
0.0,0.0,8.7,1.0,2.0,0.0,74.0,4.8,74.0,83.0
1.0,1.0,8.6,2.0,3.0,1.0,85.0,4.3,79.0,80.0
0.0,0.0,7.2,2.0,3.0,2.0,84.0,4.0,77.0,81.0
1.0,1.0,8.2,1.0,3.0,2.0,90.0,4.8,85.0,88.0
1.0,1.0,7.6,0.0,1.0,2.0,79.0,4.8,56.0,85.0
1.0,1.0,7.7,2.0,2.0,2.0,85.0,4.3,82.0,84.0
1.0,0.0,8.6,1.0,1.0,0.0,65.0,3.7,69.0,62.0
1.0,1.0,7.9,2.0,3.0,2.0,85.0,4.7,90.0,84.0
0.0,1.0,7.5,1.0,1.0,0.0,65.0,3.9,58.0,69.0
1.0,1.0,8.0,2.0,2.0,2.0,89.0,4.2,82.0,84.0
1.0,1.0,7.6,1.0,1.0,0.0,77.0,4.5,70.0,71.0
0.0,1.0,8.3,0.0,2.0,0.0,78.0,4.5,78.0,66.0
1.0,1.0,8.4,2.0,3.0,2.0,90.0,4.8,75.0,88.0
1.0,1.0,6.5,0.0,1.0,2.0,76.0,4.1,79.0,65.0
0.0,0.0,8.1,1.0,1.0,3.0,75.0,4.0,55.0,66.0
1.0,1.0,8.4,2.0,3.0,2.0,90.0,4.8,84.0,79.0
0.0,1.0,7.8,0.0,2.0,1.0,79.0,4.7,56.0,72.0
1.0,1.0,8.5,1.0,3.0,2.0,90.0,4.8,75.0,86.0
0.0,0.0,6.5,1.0,1.0,1.0,83.0,4.4,55.0,74.0
0.0,0.0,7.8,1.0,1.0,1.0,77.0,4.5,56.0,68.0
1.0,1.0,6.7,1.0,2.0,1.0,82.0,4.3,77.0,80.0
0.0,1.0,6.5,0.0,2.0,0.0,77.0,4.4,68.0,84.0
1.0,0.0,8.0,2.0,1.0,2.0,88.0,3.8,82.0,82.0
1.0,1.0,7.5,1.0,1.0,0.0,75.0,4.1,61.0,70.0
0.0,0.0,6.5,2.0,1.0,0.0,60.0,4.5,67.0,72.0
1.0,1.0,7.5,1.0,3.0,0.0,83.0,4.1,78.0,81.0
0.0,1.0,6.5,2.0,1.0,1.0,82.0,4.8,75.0,71.0
1.0,1.0,8.5,2.0,3.0,2.0,84.0,4.6,85.0,82.0
0.0,1.0,6.8,0.0,1.0,0.0,75.0,4.7,57.0,62.0
1.0,1.0,8.5,2.0,3.0,0.0,89.0,4.2,78.0,87.0
1.0,1.0,7.7,1.0,2.0,2.0,61.0,3.8,72.0,61.0
0.0,1.0,7.2,1.0,1.0,0.0,72.0,4.1,55.0,73.0
0.0,0.0,6.5,0.0,1.0,0.0,66.0,3.5,55.0,67.0
0.0,1.0,7.6,1.0,2.0,1.0,79.0,4.5,55.0,68.0
0.0,1.0,7.5,1.0,1.0,0.0,68.0,3.6,69.0,62.0
0.0,1.0,7.0,1.0,1.0,1.0,74.0,4.4,64.0,61.0
1.0,1.0,8.4,2.0,3.0,0.0,85.0,4.6,81.0,72.0
1.0,1.0,8.4,1.0,2.0,2.0,79.0,4.8,61.0,81.0
1.0,1.0,7.7,0.0,3.0,2.0,86.0,4.7,78.0,84.0
1.0,1.0,8.3,1.0,1.0,0.0,75.0,4.2,86.0,86.0
1.0,1.0,8.8,1.0,2.0,2.0,77.0,4.3,74.0,79.0
1.0,1.0,6.5,1.0,3.0,0.0,90.0,4.6,84.0,80.0
0.0,1.0,7.6,2.0,1.0,0.0,73.0,4.0,82.0,75.0
0.0,0.0,6.5,1.0,1.0,0.0,72.0,4.5,55.0,66.0
0.0,0.0,7.5,0.0,1.0,0.0,76.0,4.4,63.0,70.0
1.0,1.0,7.6,1.0,1.0,1.0,72.0,4.6,56.0,66.0
0.0,1.0,8.2,1.0,2.0,0.0,78.0,3.8,55.0,80.0
0.0,1.0,6.6,1.0,2.0,0.0,78.0,4.7,55.0,65.0
0.0,1.0,7.5,1.0,1.0,0.0,69.0,3.8,62.0,60.0
1.0,1.0,8.1,0.0,3.0,1.0,86.0,4.7,63.0,79.0
